employee_id,fullname,nip,company_name,area_name,position_name,department_name,division_name,directorate_name,grade_name,education_name,major_name,years_of_service_months,2021,2022,2023,2024,2025,CEX2021,CEX2022,CEX2023,CEX2024,CEX2025,CSI2021,CSI2022,CSI2023,CSI2024,CSI2025,FTC2021,FTC2022,FTC2023,FTC2024,FTC2025,GDR2021,GDR2022,GDR2023,GDR2024,GDR2025,IDS2021,IDS2022,IDS2023,IDS2024,IDS2025,LIE2021,LIE2022,LIE2023,LIE2024,LIE2025,QDD2021,QDD2022,QDD2023,QDD2024,QDD2025,SEA2021,SEA2022,SEA2023,SEA2024,SEA2025,STO2021,STO2022,STO2023,STO2024,STO2025,VCU2021,VCU2022,VCU2023,VCU2024,VCU2025,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,Papi_A,Papi_B,Papi_C,Papi_D,Papi_E,Papi_F,Papi_G,Papi_I,Papi_K,Papi_L,Papi_N,Papi_O,Papi_P,Papi_R,Papi_S,Papi_T,Papi_V,Papi_W,Papi_X,Papi_Z,Rank1,Rank2,Rank3,Rank4,Rank5,Rank6,Rank7,Rank8,Rank9,Rank10,Rank11,Rank12,Rank13,Rank14
EMP100028,Nadia Saputra,373327,PT Lumo Cosmetics Asia,Distribution,Finance Officer,IT,Sales,Commercial,IV,SMA,Psychology,22,,3.0,3.0,2.0,3.0,,4.0,3.0,2.0,,,4.0,4.0,1.0,4.0,,4.0,4.0,2.0,4.0,,2.0,3.0,2.0,3.0,,2.0,2.0,2.0,3.0,,3.0,4.0,2.0,3.0,,3.0,4.0,2.0,3.0,,,3.0,2.0,3.0,,3.0,2.0,,3.0,,3.0,4.0,2.0,3.0,95,71,SI,Steadiness-Influencer,INFP,107.0,20.0,3,2.0,,2.0,3.0,3.0,9.0,5.0,2.0,3.0,9.0,6.0,1.0,1.0,9.0,3.0,4.0,8.0,9.0,3.0,4.0,Deliberative,Significance,Arranger,Strategic,Communication,Harmony,Restorative,Context,Activator,Empathy,Relator,Learner,Woo,Command
EMP100029,Satya Adi Hasibuan,491714,PT Lumo Cosmetics Asia,Plant,Sales Supervisor,R&D,Talent Management,Commercial,III,D3,Psychology,32,4.0,3.0,3.0,3.0,,4.0,2.0,3.0,4.0,2.0,,3.0,4.0,2.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,93,85,DC,Dominant-Conscientious,INTP,105.0,29.0,10,3.0,2.0,7.0,4.0,2.0,5.0,6.0,,1.0,4.0,2.0,2.0,2.0,,7.0,,4.0,3.0,,9.0,Maximizer,Ideation,Intellection,Individualization,Learner,Futuristic,Self-Assurance,Analytical,Harmony,Achiever,Adaptability,Relator,Connectedness,Discipline
EMP100030,Rizky Anugrah Permadi,276288,PT Lumo Cosmetics Asia,Distribution,Sales Supervisor,IT,Sales,HR & Corp Affairs,V,S2,Engineering,56,1.0,2.0,3.0,2.0,3.0,1.0,,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,,1.0,2.0,4.0,3.0,3.0,1.0,2.0,4.0,,3.0,46,100,DS,Dominant-Steadiness,ESTJ,110.0,22.0,4,8.0,8.0,4.0,7.0,4.0,8.0,2.0,4.0,4.0,3.0,6.0,2.0,9.0,3.0,4.0,3.0,8.0,2.0,7.0,3.0,Restorative,Responsibility,Input,Intellection,Relator,Belief,Maximizer,,Achiever,Woo,Analytical,Discipline,Individualization,Harmony
EMP100031,Julia Nabila Kurniawan,379652,PT Mandala Distribution Center,Store,Finance Officer,HR,Sales,Technology,IV,SMA,Design,34,4.0,4.0,5.0,3.0,2.0,4.0,5.0,,3.0,2.0,4.0,4.0,5.0,3.0,2.0,,5.0,5.0,4.0,2.0,,5.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,,4.0,5.0,4.0,2.0,5.0,4.0,4.0,,2.0,4.0,99.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,2.0,34,93,CD,Conscientious-Dominant,INTJ,103.0,35.0,3,,2.0,2.0,5.0,4.0,2.0,2.0,6.0,5.0,5.0,6.0,4.0,2.0,3.0,6.0,1.0,7.0,5.0,6.0,3.0,Maximizer,Arranger,Responsibility,,Includer,Strategic,Discipline,,Deliberative,Focus,Self-Assurance,Relator,Consistency,Achiever
EMP100032,Galih Mahardika Purnama,980623,PT VASKA Wellness,Distribution,Finance Officer,R&D,Product Dev,Technology,III,SMA,Design,34,3.0,5.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,5.0,3.0,3.0,,4.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,5.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,,3.0,5.0,3.0,3.0,3.0,4.0,5.0,2.0,3.0,3.0,29,85,DS,Dominant-Steadiness,ENTJ,,36.0,7,6.0,3.0,7.0,3.0,,6.0,3.0,5.0,3.0,6.0,9.0,4.0,7.0,1.0,6.0,1.0,9.0,3.0,8.0,7.0,Maximizer,Learner,,Discipline,Individualization,Developer,Strategic,Arranger,Futuristic,Command,Intellection,Activator,Significance,Consistency
EMP100033,Ahmad Simanjuntak,846300,PT VASKA Wellness,HQ,Sales Supervisor,IT,Digital Marketing,Technology,IV,SMA,Economics,37,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,2.0,,4.0,1.0,2.0,3.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,3.0,,2.0,2.0,3.0,3.0,2.0,,3.0,2.0,2.0,2.0,1.0,53,83,ID,Influencer-Dominant,ENFP,117.0,23.0,6,5.0,,,1.0,2.0,3.0,1.0,9.0,2.0,6.0,5.0,3.0,9.0,5.0,7.0,1.0,2.0,5.0,7.0,2.0,Futuristic,Discipline,Input,Individualization,Includer,Strategic,Intellection,Positivity,Responsibility,Connectedness,Empathy,Communication,Adaptability,Relator
EMP100034,Ari Adi Ginting,510070,PT Aurora Beauty Indonesia,Store,Supply Planner,Operations,Talent Management,HR & Corp Affairs,III,SMA,Business,86,3.0,4.0,5.0,2.0,,4.0,4.0,4.0,2.0,3.0,2.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,2.0,2.0,4.0,5.0,5.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,,4.0,5.0,2.0,3.0,4.0,4.0,,3.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,34,35,DS,Dominant-Steadiness,ENFP,116.0,35.0,5,,3.0,4.0,3.0,5.0,5.0,1.0,,5.0,2.0,2.0,7.0,8.0,5.0,8.0,6.0,4.0,6.0,3.0,2.0,Achiever,Self-Assurance,Relator,Significance,Competition,Analytical,Consistency,Futuristic,Strategic,,Responsibility,Intellection,Focus,Discipline
EMP100035,Oka Tamba,243414,PT Lumo Cosmetics Asia,Store,Brand Executive,Operations,Sales,Technology,V,S1,Engineering,57,2.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,,4.0,2.0,3.0,3.0,0.0,5.0,2.0,2.0,2.0,2.0,5.0,,2.0,3.0,3.0,5.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,,2.0,3.0,2.0,5.0,2.0,2.0,2.0,3.0,,1.0,84,36,DI,Dominant-Influencer,,103.0,28.0,7,5.0,9.0,3.0,1.0,5.0,3.0,9.0,,3.0,1.0,3.0,9.0,6.0,7.0,4.0,3.0,1.0,2.0,,2.0,Command,Includer,,,Adaptability,Maximizer,Consistency,Context,Learner,Self-Assurance,Ideation,Connectedness,Significance,Intellection
EMP100036,Ayunda Utama Lestari,515963,PT VASKA Wellness,Distribution,Brand Executive,R&D,Sales,Technology,V,S1,Economics,54,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,,4.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,,2.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,,3.0,4.0,3.0,3.0,4.0,,5.0,3.0,96,81,CD,Conscientious-Dominant,ESFJ,120.0,28.0,3,7.0,7.0,7.0,4.0,2.0,6.0,2.0,1.0,,,7.0,6.0,,,9.0,6.0,9.0,8.0,5.0,4.0,Woo,Deliberative,Context,Positivity,Relator,Competition,Input,Analytical,Empathy,Focus,Futuristic,Learner,,Command
EMP100037,Nabila Ramadhan,967856,PT Aurora Beauty Indonesia,Distribution,Supply Planner,Marketing,Operations,Commercial,IV,S1,Statistics,52,1.0,1.0,3.0,4.0,4.0,2.0,,4.0,4.0,5.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,5.0,3.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,4.0,5.0,5.0,1.0,,4.0,4.0,4.0,1.0,2.0,3.0,,3.0,45,41,,Conscientious-Influencer,ISTJ,,,1,8.0,6.0,4.0,9.0,4.0,1.0,5.0,3.0,9.0,2.0,2.0,8.0,7.0,2.0,1.0,8.0,1.0,9.0,2.0,8.0,Connectedness,Responsibility,Analytical,Context,Command,Competition,Includer,Significance,Arranger,Positivity,Intellection,Communication,Activator,Woo
EMP100038,Bella Tri Setiawan,446315,PT Lumo Cosmetics Asia,Plant,Supply Planner,Operations,Product Dev,HR & Corp Affairs,V,SMA,Design,50,4.0,2.0,3.0,2.0,,5.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,,4.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,5.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,1.0,4.0,2.0,5.0,28,51,IC,Influencer-Conscientious,ESFP,93.0,36.0,2,9.0,,4.0,9.0,5.0,1.0,1.0,5.0,9.0,3.0,2.0,4.0,3.0,6.0,5.0,2.0,9.0,6.0,6.0,3.0,Belief,Empathy,Focus,Ideation,,,Harmony,Self-Assurance,Command,Intellection,Consistency,Context,Input,Connectedness
EMP100039,Budi Adi Permadi,476249,PT VASKA Wellness,HQ,HRBP,IT,Operations,HR & Corp Affairs,III,S2,Engineering,65,4.0,,4.0,,5.0,4.0,2.0,3.0,,5.0,4.0,2.0,3.0,2.0,5.0,4.0,2.0,4.0,3.0,5.0,4.0,2.0,4.0,2.0,5.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,3.0,4.0,2.0,5.0,4.0,1.0,5.0,3.0,5.0,4.0,1.0,3.0,3.0,5.0,51,52,SI,Steadiness-Influencer,ISFP,125.0,41.0,9,3.0,9.0,1.0,6.0,4.0,5.0,9.0,9.0,3.0,8.0,2.0,6.0,2.0,4.0,,2.0,9.0,6.0,7.0,5.0,Futuristic,Developer,Woo,Self-Assurance,Learner,Relator,Discipline,Intellection,Responsibility,Command,Harmony,,,Strategic
EMP100040,Rifqi Putra,751135,PT Lumo Cosmetics Asia,Distribution,HRBP,HR,Operations,Technology,IV,SMA,Design,81,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,2.0,1.0,2.0,,2.0,,1.0,1.0,,3.0,3.0,1.0,3.0,,2.0,1.0,1.0,2.0,2.0,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,55,36,ID,Influencer-Dominant,ESTP,112.0,24.0,10,1.0,7.0,3.0,6.0,9.0,3.0,3.0,8.0,7.0,2.0,7.0,1.0,,4.0,1.0,5.0,3.0,3.0,,2.0,Discipline,Self-Assurance,Learner,Analytical,Achiever,Command,Harmony,Woo,Focus,,,Strategic,Maximizer,Activator
EMP100041,Lestari Maulana,135400,PT Mandala Distribution Center,HQ,Finance Officer,R&D,Operations,Commercial,III,S1,Engineering,99,1.0,3.0,3.0,5.0,5.0,1.0,3.0,2.0,5.0,5.0,1.0,3.0,2.0,,5.0,1.0,3.0,3.0,5.0,5.0,1.0,3.0,3.0,4.0,5.0,1.0,2.0,,4.0,5.0,1.0,3.0,3.0,,5.0,1.0,2.0,4.0,5.0,,1.0,3.0,2.0,,4.0,1.0,3.0,3.0,5.0,5.0,1.0,2.0,4.0,5.0,5.0,53,32,IS,Influencer-Steadiness,ISTJ,86.0,25.0,7,3.0,1.0,,7.0,4.0,3.0,3.0,7.0,9.0,4.0,,8.0,8.0,3.0,1.0,4.0,1.0,5.0,6.0,,Intellection,Connectedness,Significance,Deliberative,,Ideation,Harmony,Developer,Strategic,Achiever,Positivity,Command,Arranger,Responsibility
EMP100042,Oka Lukman,191210,PT Lumo Cosmetics Asia,Plant,Supply Planner,HR,Sales,HR & Corp Affairs,III,SMA,Economics,28,1.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,2.0,4.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,1.0,2.0,4.0,3.0,4.0,,2.0,,,3.0,1.0,4.0,4.0,3.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,,3.0,4.0,1.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,2.0,4.0,63,43,CD,Conscientious-Dominant,ENFP,139.0,25.0,1,9.0,3.0,5.0,7.0,3.0,3.0,7.0,2.0,5.0,3.0,8.0,5.0,7.0,9.0,4.0,4.0,6.0,3.0,6.0,1.0,Command,Adaptability,Intellection,Positivity,Empathy,Includer,Woo,Context,Responsibility,Belief,Significance,Communication,Activator,Learner
EMP100043,Nugroho Indrawan,123837,PT VASKA Wellness,HQ,Finance Officer,Marketing,Operations,HR & Corp Affairs,III,D3,Economics,40,5.0,,3.0,3.0,4.0,5.0,1.0,4.0,4.0,4.0,,1.0,3.0,3.0,4.0,5.0,1.0,3.0,3.0,5.0,5.0,2.0,3.0,3.0,4.0,5.0,1.0,4.0,3.0,5.0,5.0,,2.0,4.0,5.0,5.0,2.0,,3.0,5.0,5.0,2.0,4.0,3.0,4.0,,1.0,2.0,2.0,4.0,,2.0,4.0,3.0,5.0,41,97,SD,Steadiness-Dominant,ESFJ,,,9,7.0,3.0,8.0,5.0,4.0,1.0,6.0,8.0,1.0,8.0,8.0,,1.0,8.0,2.0,5.0,3.0,8.0,,1.0,Learner,Individualization,Relator,Positivity,Communication,Includer,Context,Analytical,Discipline,Restorative,Adaptability,Connectedness,Input,Significance
EMP100044,Indra Maulida,742065,PT Mandala Distribution Center,Store,Sales Supervisor,IT,Digital Marketing,HR & Corp Affairs,III,S1,Statistics,8,,2.0,3.0,1.0,4.0,,2.0,3.0,1.0,4.0,,2.0,3.0,1.0,4.0,,2.0,,1.0,4.0,,2.0,4.0,1.0,4.0,,3.0,3.0,,3.0,,,3.0,2.0,4.0,,3.0,2.0,1.0,4.0,,2.0,2.0,1.0,4.0,,2.0,4.0,1.0,4.0,,2.0,2.0,,5.0,74,44,ID,Influencer-Dominant,ESFP,82.0,41.0,5,1.0,3.0,9.0,1.0,7.0,4.0,7.0,5.0,,9.0,4.0,3.0,1.0,7.0,7.0,4.0,4.0,4.0,7.0,3.0,Focus,Communication,Arranger,Competition,Self-Assurance,Analytical,Adaptability,Consistency,Empathy,Belief,Context,Connectedness,Maximizer,Restorative
EMP100045,Dimas Mahendra,581488,PT VASKA Wellness,Plant,Data Analyst,IT,Sales,Commercial,V,D3,Psychology,38,2.0,5.0,3.0,3.0,3.0,2.0,5.0,3.0,4.0,3.0,2.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,2.0,,2.0,5.0,4.0,3.0,3.0,2.0,5.0,,2.0,3.0,3.0,5.0,2.0,3.0,4.0,1.0,5.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,99,71,DS,Dominant-Steadiness,ISTJ,111.0,23.0,1,9.0,8.0,3.0,2.0,8.0,8.0,6.0,8.0,1.0,7.0,3.0,9.0,,3.0,1.0,8.0,6.0,,8.0,2.0,Ideation,Positivity,Belief,Empathy,Significance,Activator,,Adaptability,Relator,Developer,Responsibility,Analytical,Communication,Learner
EMP100046,Fitri Lestari,117913,PT Lumo Cosmetics Asia,Store,Brand Executive,Marketing,Product Dev,Commercial,IV,S1,Statistics,64,3.0,4.0,4.0,2.0,2.0,3.0,4.0,5.0,2.0,2.0,,4.0,4.0,2.0,1.0,3.0,4.0,5.0,2.0,1.0,3.0,5.0,5.0,2.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,4.0,3.0,1.0,3.0,4.0,5.0,4.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,5.0,5.0,1.0,2.0,67,91,,Dominant-Conscientious,ISTJ,,,6,2.0,2.0,9.0,,4.0,6.0,8.0,1.0,8.0,1.0,1.0,7.0,2.0,7.0,3.0,8.0,6.0,4.0,4.0,6.0,Adaptability,Empathy,,Belief,Positivity,Significance,Harmony,,Self-Assurance,Achiever,Learner,Discipline,Focus,Activator
EMP100047,Hadi Pradana,161695,PT Lumo Cosmetics Asia,HQ,Data Analyst,HR,Talent Management,Commercial,III,S2,Psychology,58,4.0,3.0,3.0,,1.0,3.0,2.0,2.0,5.0,1.0,3.0,3.0,4.0,5.0,1.0,,3.0,4.0,5.0,2.0,3.0,2.0,3.0,5.0,2.0,3.0,2.0,3.0,5.0,1.0,4.0,3.0,3.0,5.0,1.0,4.0,3.0,2.0,5.0,1.0,5.0,4.0,3.0,5.0,1.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,4.0,5.0,2.0,61,55,ID,Influencer-Dominant,ISTJ,110.0,22.0,1,3.0,8.0,9.0,7.0,2.0,3.0,3.0,,,4.0,9.0,6.0,3.0,5.0,4.0,6.0,1.0,5.0,8.0,7.0,Competition,Includer,Connectedness,,,Belief,Learner,Self-Assurance,Harmony,,Input,Empathy,Deliberative,Discipline
EMP100048,Adit Halim,557326,PT Lumo Cosmetics Asia,Store,HRBP,Operations,Sales,Technology,III,SMA,Statistics,50,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,,2.0,3.0,2.0,2.0,4.0,2.0,,3.0,3.0,5.0,1.0,3.0,0.0,3.0,4.0,1.0,3.0,3.0,2.0,,2.0,3.0,3.0,,4.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,,5.0,3.0,3.0,4.0,37,32,SI,Steadiness-Influencer,ESFJ,125.0,36.0,1,3.0,2.0,6.0,5.0,2.0,1.0,9.0,6.0,1.0,7.0,5.0,1.0,3.0,3.0,9.0,5.0,5.0,1.0,3.0,,Relator,Context,Deliberative,Achiever,Intellection,Input,Responsibility,Competition,Adaptability,Discipline,Focus,Woo,Restorative,Command
EMP100049,Rizki Halim Siregar,453636,PT Aurora Beauty Indonesia,Store,Sales Supervisor,Finance,Digital Marketing,Commercial,V,SMA,Statistics,35,5.0,4.0,,1.0,4.0,5.0,5.0,4.0,1.0,5.0,5.0,4.0,3.0,1.0,4.0,5.0,5.0,5.0,6.0,4.0,5.0,4.0,4.0,,4.0,5.0,3.0,,2.0,4.0,5.0,4.0,4.0,1.0,3.0,,4.0,5.0,1.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0,4.0,4.0,1.0,4.0,5.0,3.0,4.0,1.0,5.0,94,30,DC,Dominant-Conscientious,INTP,133.0,27.0,5,8.0,9.0,1.0,8.0,,2.0,5.0,4.0,2.0,2.0,6.0,4.0,2.0,5.0,1.0,3.0,6.0,3.0,5.0,7.0,Achiever,,Ideation,Strategic,Discipline,Connectedness,Maximizer,Belief,Communication,Arranger,,Restorative,Positivity,Competition
EMP100050,Joko Ridwan,411437,PT Mandala Distribution Center,Plant,HRBP,IT,Talent Management,Technology,III,S1,Design,69,2.0,5.0,4.0,3.0,5.0,2.0,5.0,3.0,3.0,5.0,2.0,5.0,4.0,3.0,,2.0,5.0,4.0,3.0,,2.0,5.0,4.0,,5.0,2.0,5.0,5.0,3.0,5.0,1.0,4.0,4.0,99.0,5.0,1.0,4.0,4.0,3.0,5.0,2.0,4.0,4.0,2.0,5.0,2.0,5.0,5.0,4.0,5.0,2.0,5.0,3.0,4.0,5.0,81,54,DC,Dominant-Conscientious,,131.0,32.0,6,5.0,8.0,8.0,2.0,3.0,1.0,2.0,,1.0,2.0,5.0,1.0,9.0,8.0,6.0,3.0,6.0,6.0,6.0,8.0,,Competition,Learner,Input,Futuristic,Arranger,Includer,Context,Significance,Positivity,Achiever,,Empathy,Individualization
EMP100051,Ari Mahardika Nugroho,286318,PT Mandala Distribution Center,Store,Sales Supervisor,Finance,Sales,Technology,III,S2,Psychology,98,4.0,5.0,1.0,5.0,2.0,3.0,5.0,1.0,4.0,1.0,4.0,5.0,1.0,5.0,3.0,4.0,,1.0,4.0,1.0,4.0,4.0,1.0,5.0,2.0,3.0,5.0,2.0,5.0,3.0,4.0,5.0,2.0,5.0,,4.0,5.0,,4.0,2.0,4.0,5.0,2.0,5.0,1.0,4.0,5.0,,5.0,2.0,5.0,5.0,1.0,5.0,3.0,94,61,CS,Conscientious-Steadiness,INFP,110.0,36.0,7,2.0,1.0,3.0,6.0,1.0,4.0,1.0,8.0,1.0,8.0,7.0,9.0,3.0,4.0,8.0,,3.0,2.0,4.0,2.0,Analytical,Developer,Positivity,,Learner,Deliberative,Self-Assurance,Individualization,Adaptability,,Command,Restorative,Communication,Context
EMP100052,Sari Yudhistira Mahendra,740192,PT Aurora Beauty Indonesia,Store,HRBP,HR,Digital Marketing,HR & Corp Affairs,V,S2,Economics,23,,2.0,4.0,5.0,5.0,,,4.0,5.0,5.0,,1.0,4.0,5.0,,,2.0,4.0,5.0,5.0,,2.0,5.0,5.0,5.0,,2.0,4.0,5.0,5.0,,,4.0,5.0,5.0,,1.0,4.0,5.0,5.0,,2.0,3.0,5.0,4.0,,2.0,4.0,4.0,5.0,,1.0,4.0,5.0,5.0,69,55,IC,Influencer-Conscientious,ISTJ,126.0,36.0,10,3.0,3.0,3.0,7.0,3.0,5.0,6.0,1.0,4.0,,5.0,8.0,9.0,9.0,3.0,3.0,8.0,1.0,9.0,9.0,,Responsibility,Communication,Futuristic,Activator,Arranger,Empathy,Self-Assurance,Intellection,Significance,Positivity,Includer,Developer,Deliberative
EMP100053,Anisa Pamungkas,770602,PT Aurora Beauty Indonesia,Plant,Brand Executive,IT,Product Dev,Commercial,V,S2,Psychology,52,5.0,2.0,,2.0,4.0,5.0,2.0,,2.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,1.0,2.0,1.0,3.0,5.0,2.0,2.0,2.0,5.0,,2.0,3.0,,5.0,5.0,,3.0,1.0,4.0,4.0,2.0,2.0,1.0,3.0,5.0,2.0,4.0,2.0,5.0,5.0,3.0,4.0,2.0,3.0,5.0,3.0,,3.0,4.0,97,71,IS,Influencer-Steadiness,ISFJ,140.0,23.0,5,8.0,3.0,8.0,9.0,3.0,,5.0,1.0,3.0,6.0,3.0,1.0,1.0,6.0,8.0,6.0,2.0,6.0,3.0,4.0,Self-Assurance,Positivity,Learner,Input,Includer,Futuristic,Communication,Ideation,Belief,Context,,Intellection,Consistency,Adaptability
EMP100054,Nugroho Maulida,239182,PT VASKA Wellness,Store,HRBP,IT,Talent Management,Commercial,III,S1,Economics,22,,3.0,3.0,4.0,5.0,,2.0,2.0,4.0,5.0,,2.0,,4.0,5.0,,2.0,3.0,5.0,5.0,,,2.0,4.0,5.0,,,4.0,4.0,5.0,,3.0,2.0,3.0,5.0,,2.0,3.0,5.0,,,3.0,3.0,4.0,5.0,,3.0,4.0,,5.0,,3.0,4.0,4.0,6.0,23,42,SI,Steadiness-Influencer,ISTJ,88.0,36.0,8,7.0,3.0,4.0,7.0,2.0,6.0,4.0,8.0,6.0,9.0,3.0,8.0,5.0,5.0,6.0,2.0,2.0,6.0,2.0,5.0,Includer,Maximizer,Focus,Intellection,Activator,,Context,Self-Assurance,Learner,Deliberative,,Analytical,Input,Developer
EMP100055,Putri Nugroho,153339,PT Aurora Beauty Indonesia,HQ,Supply Planner,Finance,Sales,Commercial,IV,SMA,Psychology,42,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,,4.0,5.0,3.0,4.0,5.0,5.0,3.0,3.0,5.0,,4.0,4.0,4.0,,5.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,,4.0,4.0,4.0,4.0,3.0,4.0,,0.0,5.0,4.0,50,80,DS,Dominant-Steadiness,INFJ,124.0,26.0,9,6.0,9.0,1.0,4.0,9.0,4.0,3.0,3.0,9.0,8.0,8.0,7.0,5.0,9.0,9.0,6.0,1.0,3.0,7.0,2.0,Discipline,Input,,Individualization,Belief,,Responsibility,Competition,Restorative,Focus,Command,Learner,Deliberative,Includer
EMP100056,Ayunda Ramadhan,401856,PT Mandala Distribution Center,Store,Brand Executive,Marketing,Product Dev,HR & Corp Affairs,III,S2,Economics,96,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,,3.0,5.0,,,4.0,4.0,5.0,4.0,3.0,4.0,,5.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,44,20,CI,Conscientious-Influencer,INTJ,,,5,9.0,7.0,2.0,4.0,5.0,3.0,2.0,7.0,8.0,,5.0,8.0,8.0,4.0,2.0,2.0,,3.0,3.0,2.0,Achiever,Command,Positivity,Belief,Intellection,Consistency,Activator,Deliberative,Discipline,Connectedness,Arranger,Focus,Individualization,Communication
EMP100057,Nurlita Kusuma,285929,PT Lumo Cosmetics Asia,HQ,Supply Planner,HR,Sales,Technology,V,D3,Engineering,60,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,,4.0,2.0,3.0,3.0,,3.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,,2.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,39,27,IS,Influencer-Steadiness,ENTP,123.0,35.0,9,2.0,1.0,9.0,8.0,9.0,5.0,8.0,2.0,6.0,2.0,2.0,3.0,4.0,,4.0,2.0,8.0,7.0,6.0,9.0,Empathy,Maximizer,,Positivity,Analytical,Self-Assurance,Discipline,Input,Deliberative,Belief,Context,Woo,Learner,Ideation
